genome_ID	strain_taxid	species_taxid	organism_name	id
GCF_000305815.1_ASM30581v1	1131462	1131462	Dehalobacter sp. CF	/path/to/GCF_000305815.1_ASM30581v1_genomic.fna
GCF_001050395.1_ASM105039v1	1132508	36809	Mycobacteroides abscessus UC22	/path/to/GCF_001050395.1_ASM105039v1_genomic.fna
GCF_009429125.1_ASM942912v1	1133546	1133546	Luteimicrobium xylanilyticum	/path/to/GCF_009429125.1_ASM942912v1_genomic.fna
GCF_000296575.1_ASM29657v1	1133568	52584	Brachyspira pilosicoli B2904	/path/to/GCF_000296575.1_ASM29657v1_genomic.fna
GCF_001011135.1_ASM101113v1	1133671	263	Francisella tularensis subsp. tularensis WY-00W4114	/path/to/GCF_001011135.1_ASM101113v1_genomic.fna
GCF_000250675.2_ASM25067v3	1133849	37326	Nocardia brasiliensis ATCC 700358	/path/to/GCF_000250675.2_ASM25067v3_genomic.fna
GCF_000245355.1_ASM24535v1	1133850	1912	Streptomyces hygroscopicus subsp. jinggangensis 5008	/path/to/GCF_000245355.1_ASM24535v1_genomic.fna
GCF_001051995.2_ASM105199v2	1134435	1134435	Thauera humireducens	/path/to/GCF_001051995.2_ASM105199v2_genomic.fna
GCF_010093005.1_ASM1009300v1	1134687.1	1134687	Klebsiella michiganensis	/path/to/GCF_010093005.1_ASM1009300v1_genomic.fna
GCF_021228755.1_ASM2122875v1	1134687.2	1134687	Klebsiella michiganensis	/path/to/GCF_021228755.1_ASM2122875v1_genomic.fna
GCF_021228995.1_ASM2122899v1	1134687.3	1134687	Klebsiella michiganensis	/path/to/GCF_021228995.1_ASM2122899v1_genomic.fna
GCF_022163245.2_ASM2216324v2	1134687.4	1134687	Klebsiella michiganensis	/path/to/GCF_022163245.2_ASM2216324v2_genomic.fna
GCF_022869885.1_ASM2286988v1	1134687.5	1134687	Klebsiella michiganensis	/path/to/GCF_022869885.1_ASM2286988v1_genomic.fna
GCF_024396595.1_ASM2439659v1	1134687.6	1134687	Klebsiella michiganensis	/path/to/GCF_024396595.1_ASM2439659v1_genomic.fna
GCF_025960245.1_ASM2596024v1	1134687.7	1134687	Klebsiella michiganensis	/path/to/GCF_025960245.1_ASM2596024v1_genomic.fna
GCF_027595545.1_ASM2759554v1	1134687.8	1134687	Klebsiella michiganensis	/path/to/GCF_027595545.1_ASM2759554v1_genomic.fna
GCF_030291695.1_ASM3029169v1	1134687.9	1134687	Klebsiella michiganensis	/path/to/GCF_030291695.1_ASM3029169v1_genomic.fna
GCF_027571405.1_ASM2757140v1	1134912	134	Methylocystis parvus OBBP	/path/to/GCF_027571405.1_ASM2757140v1_genomic.fna
GCF_000454045.1_ASM45404v1	1136179	1833	Rhodococcus erythropolis CCM2595	/path/to/GCF_000454045.1_ASM45404v1_genomic.fna
GCF_003584745.1_ASM358474v1	1136880	265949	Mycobacterium pseudoshottsii JCM 15466	/path/to/GCF_003584745.1_ASM358474v1_genomic.fna
GCF_001305675.1_ASM130567v1	1136941	1136941	Gordonia phthalatica	/path/to/GCF_001305675.1_ASM130567v1_genomic.fna
GCF_003429505.1_ASM342950v1	1137606.1	1137606	Leptospira mayottensis	/path/to/GCF_003429505.1_ASM342950v1_genomic.fna
GCF_003429525.1_ASM342952v1	1137606.2	1137606	Leptospira mayottensis	/path/to/GCF_003429525.1_ASM342952v1_genomic.fna
GCF_017357245.1_ASM1735724v1	1138189.1	1138189	Rhizobium bangladeshense	/path/to/GCF_017357245.1_ASM1735724v1_genomic.fna
GCF_017357265.1_ASM1735726v1	1138189.2	1138189	Rhizobium bangladeshense	/path/to/GCF_017357265.1_ASM1735726v1_genomic.fna
GCF_017357225.1_ASM1735722v1	1138190	1138190	Rhizobium binae	/path/to/GCF_017357225.1_ASM1735722v1_genomic.fna
GCF_017352135.1_ASM1735213v1	1138194	1138194	Rhizobium lentis	/path/to/GCF_017352135.1_ASM1735213v1_genomic.fna
GCF_000263215.1_ASM26321v1	1138308	28141	Cronobacter sakazakii ES15	/path/to/GCF_000263215.1_ASM26321v1_genomic.fna
GCF_010731935.1_ASM1073193v1	1138383.1	1138383	Mycobacterium paraintracellulare	/path/to/GCF_010731935.1_ASM1073193v1_genomic.fna
GCF_016756015.1_ASM1675601v1	1138383.2	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016756015.1_ASM1675601v1_genomic.fna
GCF_016756275.1_ASM1675627v1	1138383.3	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016756275.1_ASM1675627v1_genomic.fna
GCF_016755955.1_ASM1675595v1	1138383.4	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016755955.1_ASM1675595v1_genomic.fna
GCF_016756035.1_ASM1675603v1	1138383.5	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016756035.1_ASM1675603v1_genomic.fna
GCF_016756055.1_ASM1675605v1	1138383.6	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016756055.1_ASM1675605v1_genomic.fna
GCF_016756295.1_ASM1675629v1	1138383.7	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016756295.1_ASM1675629v1_genomic.fna
GCF_016755975.1_ASM1675597v1	1138383.8	1138383	Mycobacterium paraintracellulare	/path/to/GCF_016755975.1_ASM1675597v1_genomic.fna
GCF_030296575.1_ASM3029657v1	1138587	1138587	Paraoerskovia sediminicola	/path/to/GCF_030296575.1_ASM3029657v1_genomic.fna
GCF_000785105.2_ASM78510v2	1138822	1138822	Lentilactobacillus curieae	/path/to/GCF_000785105.2_ASM78510v2_genomic.fna
GCF_900683625.1_56279_G01	1141221	1141221	Chryseobacterium taihuense	/path/to/GCF_900683625.1_56279_G01_genomic.fna
GCF_001941825.1_ASM194182v1	1141883	1141883	Massilia putida	/path/to/GCF_001941825.1_ASM194182v1_genomic.fna
GCF_000284115.1_ASM28411v1	1142394	547188	Phycisphaera mikurensis NBRC 102666	/path/to/GCF_000284115.1_ASM28411v1_genomic.fna
GCF_000247565.1_ASM24756v1	1142511	51229	Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)	/path/to/GCF_000247565.1_ASM24756v1_genomic.fna
GCF_000471025.2_ASM47102v2	1143323	1457153	Chlamydia gallinacea 08-1274/3	/path/to/GCF_000471025.2_ASM47102v2_genomic.fna
GCF_000255295.1_ASM25529v1	1144275	184914	Corallococcus coralloides DSM 2259	/path/to/GCF_000255295.1_ASM25529v1_genomic.fna
GCF_000281715.2_ASM28171v2	1144307	1144307	Sphingobium sp. AP49	/path/to/GCF_000281715.2_ASM28171v2_genomic.fna
GCF_000282175.2_ASM28217v2	1144323	1144323	Pseudomonas sp. GM17	/path/to/GCF_000282175.2_ASM28217v2_genomic.fna
GCF_001708405.1_ASM170840v1	1144748	1144748	Kangiella sediminilitoris	/path/to/GCF_001708405.1_ASM170840v1_genomic.fna
GCF_000600105.1_ASM60010v1	1145276	1145276	Lysinibacillus varians	/path/to/GCF_000600105.1_ASM60010v1_genomic.fna
GCF_000284015.1_ASM28401v1	1146883	138336	Blastococcus saxobsidens DD2	/path/to/GCF_000284015.1_ASM28401v1_genomic.fna
GCF_000305775.1_ASM30577v1	1147129	1147129	Dehalobacter sp. DCA	/path/to/GCF_000305775.1_ASM30577v1_genomic.fna
GCF_000257545.3_ASM25754v3	1147786	75612	Pseudomonas mandelii JR-1	/path/to/GCF_000257545.3_ASM25754v3_genomic.fna
GCF_002355475.1_ASM235547v1	1149133	1149133	Pseudomonas furukawaii	/path/to/GCF_002355475.1_ASM235547v1_genomic.fna
GCF_001971625.1_ASM197162v1	1149952	1149952	Brucella sp. 09RB8471	/path/to/GCF_001971625.1_ASM197162v1_genomic.fna
GCF_900092405.1_10RB9215v1	1149953	1149953	Brucella sp. 10RB9215	/path/to/GCF_900092405.1_10RB9215v1_genomic.fna
GCF_001042615.1_ASM104261v1	1150460	1686	Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 = DSM 21854	/path/to/GCF_001042615.1_ASM104261v1_genomic.fna
GCF_001042635.1_ASM104263v1	1150461	158787	Bifidobacterium scardovii JCM 12489 = DSM 13734	/path/to/GCF_001042635.1_ASM104263v1_genomic.fna
GCF_001042695.1_ASM104269v1	1150468	78259	Scardovia inopinata JCM 12537	/path/to/GCF_001042695.1_ASM104269v1_genomic.fna
GCF_000284415.1_ASM28441v2	1150469	1084	Pararhodospirillum photometricum DSM 122	/path/to/GCF_000284415.1_ASM28441v2_genomic.fna
GCF_000255535.1_ASM25553v1	1151116	34038	Rahnella aquatilis HX2	/path/to/GCF_000255535.1_ASM25553v1_genomic.fna
GCF_016919665.1_ASM1691966v1	1151742.1	1151742	Lactococcus taiwanensis	/path/to/GCF_016919665.1_ASM1691966v1_genomic.fna
GCF_017068355.1_ASM1706835v1	1151742.2	1151742	Lactococcus taiwanensis	/path/to/GCF_017068355.1_ASM1706835v1_genomic.fna
GCF_000261045.2_ASM26104v2	1154756	2338073	Serratia inhibens PRI-2C	/path/to/GCF_000261045.2_ASM26104v2_genomic.fna
GCF_000284575.1_ASM28457v1	1155071	1309	Streptococcus mutans LJ23	/path/to/GCF_000284575.1_ASM28457v1_genomic.fna
GCF_008370855.1_ASM837085v1	1155384	1155384	Glutamicibacter sp. ZJUTW	/path/to/GCF_008370855.1_ASM837085v1_genomic.fna
GCF_018223625.1_ASM1822362v1	1155388	1155388	Clostridium sp. C1	/path/to/GCF_018223625.1_ASM1822362v1_genomic.fna
GCF_000479315.1_ASM47931v1	1156431.1	1156431	Streptococcus ilei	/path/to/GCF_000479315.1_ASM47931v1_genomic.fna
GCF_000479335.1_ASM47933v1	1156431.2	1156431	Streptococcus ilei	/path/to/GCF_000479335.1_ASM47933v1_genomic.fna
GCF_000789375.1_ASM78937v1	1157947	1157947	Thermotoga sp. Cell2	/path/to/GCF_000789375.1_ASM78937v1_genomic.fna
GCF_000789335.1_ASM78933v1	1157948	1157948	Thermotoga sp. 2812B	/path/to/GCF_000789335.1_ASM78933v1_genomic.fna
GCF_000259175.1_ASM25917v1	1157951	588	Providencia stuartii MRSN 2154	/path/to/GCF_000259175.1_ASM25917v1_genomic.fna
GCF_001683395.1_ASM168339v1	1158459	1158459	Kosakonia sacchari	/path/to/GCF_001683395.1_ASM168339v1_genomic.fna
GCF_000286715.1_ASM28671v1	1159199	2096	Mycoplasmoides gallisepticum NC96_1596-4-2P	/path/to/GCF_000286715.1_ASM28671v1_genomic.fna
GCF_002950575.1_ASM295057v1	1159327	1159327	Pontimonas salivibrio	/path/to/GCF_002950575.1_ASM295057v1_genomic.fna
GCF_001277215.2_ASM127721v2	1159491	413503	Cronobacter malonaticus LMG 23826	/path/to/GCF_001277215.2_ASM127721v2_genomic.fna
GCF_001277235.1_ASM127723v1	1159554	413497	Cronobacter dublinensis subsp. dublinensis LMG 23823	/path/to/GCF_001277235.1_ASM127723v1_genomic.fna
GCF_001277195.1_ASM127719v1	1159613	413501	Cronobacter muytjensii ATCC 51329	/path/to/GCF_001277195.1_ASM127719v1_genomic.fna
GCF_000280865.2_ASM28086v2	1160718	114687	Streptomyces auratus AGR0001	/path/to/GCF_000280865.2_ASM28086v2_genomic.fna
GCF_001433715.1_ASM143371v1	1160720	233316	Alteromonas stellipolaris LMG 21856	/path/to/GCF_001433715.1_ASM143371v1_genomic.fna
GCF_000723465.1_Rb803	1160721	1160721	Ruminococcus bicirculans (ex Wegman et al. 2014)	/path/to/GCF_000723465.1_Rb803_genomic.fna
GCF_027701665.1_ASM2770166v1	1160736	28901	Salmonella enterica subsp. enterica serovar Bispebjerg	/path/to/GCF_027701665.1_ASM2770166v1_genomic.fna
GCF_022532105.1_ASM2253210v1	1160795	1160795	Flavobacterium sp. HJ-32-4	/path/to/GCF_022532105.1_ASM2253210v1_genomic.fna
GCF_030408415.1_ASM3040841v1	1161099	163202	Corynebacterium appendicis CIP 107643	/path/to/GCF_030408415.1_ASM3040841v1_genomic.fna
GCF_000265545.3_ASM26554v3	1161911	1719	Corynebacterium pseudotuberculosis Cp162	/path/to/GCF_000265545.3_ASM26554v3_genomic.fna
GCF_014397255.1_ASM1439725v1	1162633	1162633	Weissella diestrammenae	/path/to/GCF_014397255.1_ASM1439725v1_genomic.fna
GCF_000284315.1_ASM28431v1	1162668	180	Leptospirillum ferrooxidans C2-3	/path/to/GCF_000284315.1_ASM28431v1_genomic.fna
GCF_030296595.1_ASM3029659v1	1162966	1162966	Naasia aerilata	/path/to/GCF_030296595.1_ASM3029659v1_genomic.fna
GCF_000696345.2_ASM69634v2	1163398.1	1163398	Pseudomonas donghuensis	/path/to/GCF_000696345.2_ASM69634v2_genomic.fna
GCF_024748635.1_ASM2474863v1	1163398.2	1163398	Pseudomonas donghuensis	/path/to/GCF_024748635.1_ASM2474863v1_genomic.fna
GCF_024748655.1_ASM2474865v1	1163398.3	1163398	Pseudomonas donghuensis	/path/to/GCF_024748655.1_ASM2474865v1_genomic.fna
GCF_000297055.2_ASM29705v2	1163617	649841	Sulfuricella denitrificans skB26	/path/to/GCF_000297055.2_ASM29705v2_genomic.fna
GCF_000284615.1_ASM28461v1	1163748	2743	Marinobacter nauticus ATCC 49840	/path/to/GCF_000284615.1_ASM28461v1_genomic.fna
GCF_028743515.1_ASM2874351v1	1165090	1165090	Imtechella halotolerans	/path/to/GCF_028743515.1_ASM2874351v1_genomic.fna
GCF_001536305.1_Leuconostoc_gelidum_subsp._gasicomitatum_KG16-1	1165892	115778	Leuconostoc gasicomitatum KG16-1	/path/to/GCF_001536305.1_Leuconostoc_gelidum_subsp._gasicomitatum_KG16-1_genomic.fna
GCF_000410515.1_ASM41051v1	1166130	1166130	Enterobacter sp. R4-368	/path/to/GCF_000410515.1_ASM41051v1_genomic.fna
GCF_002813775.1_ASM281377v1	1166950	1166950	Candidatus Thiodictyon syntrophicum	/path/to/GCF_002813775.1_ASM281377v1_genomic.fna
GCF_000341395.1_ASM34139v1	1167006	65555	Desulfocapsa sulfexigens DSM 10523	/path/to/GCF_000341395.1_ASM34139v1_genomic.fna
GCF_000471945.1_ASM47194v1	1167629	28025	Bifidobacterium animalis subsp. lactis ATCC 27673	/path/to/GCF_000471945.1_ASM47194v1_genomic.fna
GCF_029536185.1_ASM2953618v1	1167886	1167886	Bacillus sp. B28	/path/to/GCF_029536185.1_ASM2953618v1_genomic.fna
GCF_000626635.1_ASM62663v1	1168034	1168034	Draconibacterium orientale	/path/to/GCF_000626635.1_ASM62663v1_genomic.fna
GCF_000262165.1_ASM26216v1	1168287	1168287	Mycobacterium sp. MOTT36Y	/path/to/GCF_000262165.1_ASM26216v1_genomic.fna
GCF_016804005.1_ASM1680400v1	1169025	1169025	Streptomyces pratensis	/path/to/GCF_016804005.1_ASM1680400v1_genomic.fna
GCF_000367205.1_ASM36720v1	1170318	33010	Cutibacterium avidum 44067	/path/to/GCF_000367205.1_ASM36720v1_genomic.fna
GCF_000317435.1_ASM31743v1	1170562	1170562	Calothrix sp. PCC 6303	/path/to/GCF_000317435.1_ASM31743v1_genomic.fna
GCF_013391805.1_ASM1339180v1	1170699	1170699	Galbibacter sp. BG1	/path/to/GCF_013391805.1_ASM1339180v1_genomic.fna
GCF_000310065.1_ASM31006v1	1171373	1748	Acidipropionibacterium acidipropionici ATCC 4875	/path/to/GCF_000310065.1_ASM31006v1_genomic.fna
GCF_000284635.1_ASM28463v1	1172562	213	Helicobacter cinaedi PAGU611	/path/to/GCF_000284635.1_ASM28463v1_genomic.fna
GCF_015999465.1_ASM1599946v1	1172565	1172565	Lonsdalea populi	/path/to/GCF_015999465.1_ASM1599946v1_genomic.fna
GCF_000261345.2_ASM26134v2	1172567	1908	Streptomyces globisporus C-1027	/path/to/GCF_000261345.2_ASM26134v2_genomic.fna
GCF_000317495.1_ASM31749v1	1173022	241425	Crinalium epipsammum PCC 9333	/path/to/GCF_000317495.1_ASM31749v1_genomic.fna
GCF_000317045.1_ASM31704v1	1173025	1173025	Geitlerinema sp. PCC 7407	/path/to/GCF_000317045.1_ASM31704v1_genomic.fna
GCF_000317555.1_ASM31755v1	1173026	1173026	Gloeocapsa sp. PCC 7428	/path/to/GCF_000317555.1_ASM31755v1_genomic.fna
GCF_000317515.1_ASM31751v1	1173027	2886352	Allocoleopsis franciscana PCC 7113	/path/to/GCF_000317515.1_ASM31751v1_genomic.fna
GCF_000439775.1_ASM43977v1	1173064	948	Anaplasma phagocytophilum str. JM	/path/to/GCF_000439775.1_ASM43977v1_genomic.fna
GCF_018734325.1_ASM1873432v1	1173101	1173101	Methylomonas paludis	/path/to/GCF_018734325.1_ASM1873432v1_genomic.fna
GCF_000317085.1_ASM31708v1	1173263	1173263	Synechococcus sp. PCC 7502	/path/to/GCF_000317085.1_ASM31708v1_genomic.fna
GCF_003852255.1_ASM385225v1	1173270	1173270	Pseudomonas sp. R1-43-08	/path/to/GCF_003852255.1_ASM385225v1_genomic.fna
GCF_003851705.1_ASM385170v1	1173273	1173273	Pseudomonas sp. R2-37-08W	/path/to/GCF_003851705.1_ASM385170v1_genomic.fna
GCF_003852335.1_ASM385233v1	1173280	1173280	Pseudomonas sp. R2-60-08W	/path/to/GCF_003852335.1_ASM385233v1_genomic.fna
GCF_003852065.1_ASM385206v1	1173283	1173283	Pseudomonas sp. R3-18-08	/path/to/GCF_003852065.1_ASM385206v1_genomic.fna
GCF_003851745.1_ASM385174v1	1173284	1173284	Pseudomonas sp. R3-52-08	/path/to/GCF_003851745.1_ASM385174v1_genomic.fna
GCF_003852275.1_ASM385227v1	1173288	1173288	Pseudomonas sp. R4-39-08	/path/to/GCF_003852275.1_ASM385227v1_genomic.fna
GCF_016834455.1_ASM1683445v1	1173586	1173586	Shewanella litorisediminis	/path/to/GCF_016834455.1_ASM1683445v1_genomic.fna
GCF_014338425.1_ASM1433842v3	1173775	54736	Salmonella bongori serovar 40:z35:-	/path/to/GCF_014338425.1_ASM1433842v3_genomic.fna
GCF_000346595.1_ASM34659v1	1174529	34021	Candidatus Liberibacter asiaticus str. gxpsy	/path/to/GCF_000346595.1_ASM34659v1_genomic.fna
GCF_001742185.1_ASM174218v1	1175631	55208	Pectobacterium wasabiae CFBP 3304	/path/to/GCF_001742185.1_ASM174218v1_genomic.fna
GCF_013364095.1_ASM1336409v1	1176198	1176198	Streptomyces harbinensis	/path/to/GCF_013364095.1_ASM1336409v1_genomic.fna
GCF_018972185.1_ASM1897218v1	1176257.1	1176257	[Pseudomonas] zhaodongensis	/path/to/GCF_018972185.1_ASM1897218v1_genomic.fna
GCF_022576045.1_ASM2257604v1	1176257.2	1176257	[Pseudomonas] zhaodongensis	/path/to/GCF_022576045.1_ASM2257604v1_genomic.fna
GCF_007795095.1_ASM779509v1	1176533	1176533	Luteimonas granuli	/path/to/GCF_007795095.1_ASM779509v1_genomic.fna
GCF_007954425.1_ASM795442v1	1176536	1176536	Novosphingobium ginsenosidimutans	/path/to/GCF_007954425.1_ASM795442v1_genomic.fna
GCF_001654455.1_ASM165445v1	1176587	1176587	Niabella ginsenosidivorans	/path/to/GCF_001654455.1_ASM165445v1_genomic.fna
GCF_014489495.1_ASM1448949v1	1176646	1176646	Sphingomonas daechungensis	/path/to/GCF_014489495.1_ASM1448949v1_genomic.fna
GCF_003667725.1_ASM366772v1	1176649.1	1176649	Agrobacterium fabrum	/path/to/GCF_003667725.1_ASM366772v1_genomic.fna
GCF_003667945.1_ASM366794v1	1176649.2	1176649	Agrobacterium fabrum	/path/to/GCF_003667945.1_ASM366794v1_genomic.fna
GCF_016864515.1_ASM1686451v1	1176649.3	1176649	Agrobacterium fabrum	/path/to/GCF_016864515.1_ASM1686451v1_genomic.fna
GCF_025560525.1_ASM2556052v1	1176649.4	1176649	Agrobacterium fabrum	/path/to/GCF_025560525.1_ASM2556052v1_genomic.fna
GCF_013318355.2_ASM1331835v2	1176649.5	1176649	Agrobacterium fabrum	/path/to/GCF_013318355.2_ASM1331835v2_genomic.fna
GCF_013317665.2_ASM1331766v2	1176649.6	1176649	Agrobacterium fabrum	/path/to/GCF_013317665.2_ASM1331766v2_genomic.fna
GCF_028596025.1_ASM2859602v1	1176721	1176721	Mucilaginibacter jinjuensis	/path/to/GCF_028596025.1_ASM2859602v1_genomic.fna
GCF_000280495.2_ASM28049v2	1177180	283686	Kosakonia radicincitans DSM 16656	/path/to/GCF_000280495.2_ASM28049v2_genomic.fna
GCF_020541305.1_ASM2054130v1	1177211	1177211	Candidatus Vallotia cooleyia	/path/to/GCF_020541305.1_ASM2054130v1_genomic.fna
GCF_910593725.1_Mv_alt_compl	1177213	1177213	Candidatus Vallotia tarda	/path/to/GCF_910593725.1_Mv_alt_compl_genomic.fna
GCF_904848675.1_Pt_Alt_01	1177216	1177216	Candidatus Profftia tarda	/path/to/GCF_904848675.1_Pt_Alt_01_genomic.fna
GCF_002849795.1_ASM284979v1	1177574.1	1177574	Prevotella jejuni	/path/to/GCF_002849795.1_ASM284979v1_genomic.fna
GCF_018128105.1_ASM1812810v1	1177574.2	1177574	Prevotella jejuni	/path/to/GCF_018128105.1_ASM1812810v1_genomic.fna
GCF_018128085.1_ASM1812808v1	1177574.3	1177574	Prevotella jejuni	/path/to/GCF_018128085.1_ASM1812808v1_genomic.fna
GCF_001431725.1_ASM143172v1	1178482	1178482	Halomonas huangheensis	/path/to/GCF_001431725.1_ASM143172v1_genomic.fna
GCF_001644605.1_ASM164460v1	1178515	1178515	Paenibacillus swuensis	/path/to/GCF_001644605.1_ASM164460v1_genomic.fna
GCF_001988955.1_ASM198895v1	1178516	1178516	Spirosoma montaniterrae	/path/to/GCF_001988955.1_ASM198895v1_genomic.fna
GCF_001857925.1_ASM185792v1	1178537	1178537	Bacillus xiamenensis	/path/to/GCF_001857925.1_ASM185792v1_genomic.fna
GCF_025809375.1_ASM2580937v1	1178540	1178540	Bacillus zhangzhouensis	/path/to/GCF_025809375.1_ASM2580937v1_genomic.fna
GCF_002269385.1_ASM226938v1	1178778	1178778	Maribacter cobaltidurans	/path/to/GCF_002269385.1_ASM226938v1_genomic.fna
GCF_030344935.1_ASM3034493v1	1178825	1178825	Algibacter luteus	/path/to/GCF_030344935.1_ASM3034493v1_genomic.fna
GCF_005937895.2_ASM593789v2	1179669	1179669	Yersinia sp. KBS0713	/path/to/GCF_005937895.2_ASM593789v2_genomic.fna
GCF_002008305.4_ASM200830v4	1179670	1179670	Micrococcus sp. KBS0714	/path/to/GCF_002008305.4_ASM200830v4_genomic.fna
GCF_002007065.3_ASM200706v3	1179672	1179672	Flavobacterium sp. KBS0721	/path/to/GCF_002007065.3_ASM200706v3_genomic.fna
GCF_005937995.2_ASM593799v2	1179673	1179673	Oerskovia sp. KBS0722	/path/to/GCF_005937995.2_ASM593799v2_genomic.fna
GCF_005937855.2_ASM593785v2	1179675	1179675	Burkholderia sp. KBS0801	/path/to/GCF_005937855.2_ASM593785v2_genomic.fna
GCF_000328705.1_ASM32870v1	1179773	103731	Saccharothrix espanaensis DSM 44229	/path/to/GCF_000328705.1_ASM32870v1_genomic.fna
GCF_000327395.2_ASM32739v2	1179777.1	1179777	Mycoplasma feriruminatoris	/path/to/GCF_000327395.2_ASM32739v2_genomic.fna
GCF_029678025.1_ASM2967802v1	1179777.2	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029678025.1_ASM2967802v1_genomic.fna
GCF_029677745.1_ASM2967774v1	1179777.3	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029677745.1_ASM2967774v1_genomic.fna
GCF_029677685.1_ASM2967768v1	1179777.4	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029677685.1_ASM2967768v1_genomic.fna
GCF_029677705.1_ASM2967770v1	1179777.5	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029677705.1_ASM2967770v1_genomic.fna
GCF_029677885.1_ASM2967788v1	1179777.6	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029677885.1_ASM2967788v1_genomic.fna
GCF_029677985.1_ASM2967798v1	1179777.7	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029677985.1_ASM2967798v1_genomic.fna
GCF_029678005.1_ASM2967800v1	1179777.8	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029678005.1_ASM2967800v1_genomic.fna
GCF_029677725.1_ASM2967772v1	1179777.9	1179777	Mycoplasma feriruminatoris	/path/to/GCF_029677725.1_ASM2967772v1_genomic.fna
GCF_002285905.1_ASM228590v1	1182263	337479	Rickettsia sp. MEAM1 (Bemisia tabaci)	/path/to/GCF_002285905.1_ASM228590v1_genomic.fna
GCF_001644565.1_ASM164456v1	1182568	1182568	Deinococcus puniceus	/path/to/GCF_001644565.1_ASM164456v1_genomic.fna
GCF_000297075.2_Ppseudo_final	1182590	301	Pseudomonas oleovorans CECT 5344	/path/to/GCF_000297075.2_Ppseudo_final_genomic.fna
GCF_000192635.1_ASM19263v1	1183401.1	1183401	Agrobacterium fabacearum	/path/to/GCF_000192635.1_ASM19263v1_genomic.fna
GCF_000971565.1_ASM97156v1	1183401.2	1183401	Agrobacterium fabacearum	/path/to/GCF_000971565.1_ASM97156v1_genomic.fna
GCF_013318055.2_ASM1331805v2	1183401.3	1183401	Agrobacterium fabacearum	/path/to/GCF_013318055.2_ASM1331805v2_genomic.fna
GCF_013318015.2_ASM1331801v2	1183401.4	1183401	Agrobacterium fabacearum	/path/to/GCF_013318015.2_ASM1331801v2_genomic.fna
GCF_013318125.2_ASM1331812v2	1183401.5	1183401	Agrobacterium fabacearum	/path/to/GCF_013318125.2_ASM1331812v2_genomic.fna
GCF_013318335.2_ASM1331833v2	1183401.6	1183401	Agrobacterium fabacearum	/path/to/GCF_013318335.2_ASM1331833v2_genomic.fna
